[0.000000] (-) TimerEvent: {}
[0.000323] (hexapod_mantis) JobQueued: {'identifier': 'hexapod_mantis', 'dependencies': OrderedDict()}
[0.060300] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo\n'}
[0.060402] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo/mantis_hex.c\n'}
[0.060498] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo/Makefile\n'}
[0.060717] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo/.gitignore\n'}
[0.060791] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis\n'}
[0.060945] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/mantis.c\n'}
[0.061051] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/Makefile\n'}
[0.061122] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/mantis.py\n'}
[0.061238] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/.gitignore\n'}
[0.061309] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis_hex\n'}
[0.061375] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis_hex/__init__.py\n'}
[0.061445] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis_hex/mantis_hex.py\n'}
[0.061549] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/launch\n'}
[0.061622] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/launch/webots_mantis.launch.xml\n'}
[0.061696] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models\n'}
[0.061770] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos\n'}
[0.061839] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds\n'}
[0.061909] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/SandyGround.proto\n'}
[0.061974] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures\n'}
[0.062070] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground\n'}
[0.062142] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_normal.jpg\n'}
[0.062238] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_roughness.jpg\n'}
[0.062316] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_occlusion.jpg\n'}
[0.062404] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_base_color.jpg\n'}
[0.062490] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/cubic\n'}
[0.062607] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/TexturedBackgroundLight.proto\n'}
[0.062735] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/UnevenTerrain.proto\n'}
[0.062813] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/TexturedBackground.proto\n'}
[0.062917] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures\n'}
[0.063018] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_metalness.jpg\n'}
[0.063113] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_metalness.jpg\n'}
[0.063188] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_roughness.jpg\n'}
[0.063261] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_normal.jpg\n'}
[0.063357] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_base_color.jpg\n'}
[0.063423] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_occlusion.jpg\n'}
[0.063483] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_occlusion.jpg\n'}
[0.063562] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_normal.jpg\n'}
[0.063633] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_roughness.jpg\n'}
[0.063691] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_base_color.jpg\n'}
[0.063747] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs\n'}
[0.063803] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images\n'}
[0.063861] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images/mantis\n'}
[0.063930] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images/mantis/mantis.wbt.thumbnail.jpg\n'}
[0.063989] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images/mantis/mantis.wbt.png\n'}
[0.064049] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/mantis.md\n'}
[0.064115] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/Mantis.proto\n'}
[0.064189] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/icons\n'}
[0.064249] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/icons/Mantis.png\n'}
[0.064312] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/rviz\n'}
[0.064375] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/urdf\n'}
[0.064434] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds\n'}
[0.064496] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds/.mantis.wbproj\n'}
[0.064585] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds/mantis.wbt\n'}
[0.064642] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds/mantis copy.wbt\n'}
[0.064700] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/scripts\n'}
[0.064756] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/ament_index/resource_index/package_run_dependencies/hexapod_mantis\n'}
[0.064816] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/ament_index/resource_index/parent_prefix_path/hexapod_mantis\n'}
[0.064878] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/ament_prefix_path.sh\n'}
[0.064938] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/ament_prefix_path.dsv\n'}
[0.064997] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/path.sh\n'}
[0.065054] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/path.dsv\n'}
[0.065114] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.bash\n'}
[0.065151] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.sh\n'}
[0.065244] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.zsh\n'}
[0.065301] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.dsv\n'}
[0.065355] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/package.dsv\n'}
[0.065405] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/ament_index/resource_index/packages/hexapod_mantis\n'}
[0.065456] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/cmake/hexapod_mantisConfig.cmake\n'}
[0.065512] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/cmake/hexapod_mantisConfig-version.cmake\n'}
[0.065753] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/package.xml\n'}
[0.066176] (hexapod_mantis) CommandEnded: {'returncode': 0}
